id,name,change_name_to,region,city,address,latitude,longitude,courseType,holes,hole_count,is_public,membership_type,phone,website,difficulty,price_min,price_max,price_text,price_type,price_source,weekday_price_min,weekday_price_max,weekend_price_min,weekend_price_max,teescanner_used_search_term,teescanner_matched_title,candidate_region,candidate_subregion,teescanner_match_status,teescanner_review_action,teescanner_review_reason,suggested_change_name_to,needs_price_review,seo_aliases,search_keywords,tags,source,updatedAt
gc-b825d1073c5d,SK핀크스 (대중제),핀크스GC(퍼블릭),제주,서귀포시,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3053604674639,126.393685407938,대중제,9,9,,대중제,064-793-5000,https://pinxgc.thepinx.co.kr/,,,,,,,,,,,,,,,,,,,false,핀크스GC|핀크스CC|핀크스컨트리클럽|핀크스골프클럽|핀크스골프장,핀크스GC 핀크스CC 핀크스컨트리클럽 핀크스골프클럽 핀크스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-18f9f355721d,라데나골프클럽,,강원,춘천시,춘천시 신동면 칠전동길 72,37.8369429213366,127.715838891863,회원제,27,27,,회원제,033-260-1114,https://www.ladena.co.kr,6.4,250000,270000,티스캐너 예약가 기준 250000~270000원,,,,,,,,,,,,,,,false,라데나골프클럽|라데나CC|라데나GC|라데나컨트리클럽|라데나골프장,라데나골프클럽 라데나CC 라데나GC 라데나컨트리클럽 라데나골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-669d8ad13333,엘리시안 강촌컨트리클럽,엘리시안강촌CC,강원,춘천시,춘천시 남산면 북한강변길 688,37.8300557977982,127.57878172946,회원제,27,27,,회원제,033-260-2122,https://www.elysian.co.kr/about-gangchon/golf,4.2,,,,,,,,,,,,,,,,,,false,엘리시안강촌CC|엘리시안강촌GC|엘리시안강촌컨트리클럽|엘리시안강촌골프클럽|엘리시안강촌골프장,엘리시안강촌CC 엘리시안강촌GC 엘리시안강촌컨트리클럽 엘리시안강촌골프클럽 엘리시안강촌골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-5acca8d60a68,제이드팰리스 골프클럽,,강원,춘천시,춘천시 남산면 경춘로 212-30,37.8307797553449,127.548170460554,회원제,18,18,,회원제,033-260-8000,http://www.jadepalacegc.com,,,,,,,,,,,,,,,,,,,false,제이드팰리스 골프클럽|제이드팰리스CC|제이드팰리스GC|제이드팰리스컨트리클럽|제이드팰리스골프장,제이드팰리스 골프클럽 제이드팰리스CC 제이드팰리스GC 제이드팰리스컨트리클럽 제이드팰리스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-fa1419df8b1e,남춘천컨트리클럽,남춘천CC,강원,춘천시,춘천시 신동면 오봉길 156,37.7855926209548,127.700960366465,대중제,18,18,,대중제,033-269-3000,http://www.namchuncheon.co.kr/,9.3,,,,,,,,,,,,,,,,,,false,남춘천CC|남춘천GC|남춘천컨트리클럽|남춘천골프클럽|남춘천골프장,남춘천CC 남춘천GC 남춘천컨트리클럽 남춘천골프클럽 남춘천골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-3526f59318a4,휘슬링락컨트리클럽,휘슬링락CC,강원,춘천시,춘천시 남산면 동촌로 501,37.7730612102808,127.669709976041,회원제,27,27,,회원제,033-269-2101,http://www.whistlingrockcc.com/,4.4,,,,,,,,,,,,,,,,,,false,휘슬링락CC|휘슬링락GC|휘슬링락컨트리클럽|휘슬링락골프클럽|휘슬링락골프장,휘슬링락CC 휘슬링락GC 휘슬링락컨트리클럽 휘슬링락골프클럽 휘슬링락골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-3ae54b5361c3,오너스골프클럽,오너스GC,강원,춘천시,춘천시 남산면 동촌로 667,37.7721785570099,127.654200050879,대중제,18,18,,대중제,033-260-1900,http://www.ownersgc.co.kr/,8.7,150000,250000,티스캐너 예약가 기준 150000~250000원,,,,,,,,,,,,,,,false,오너스GC|오너스CC|오너스컨트리클럽|오너스골프클럽|오너스골프장,오너스GC 오너스CC 오너스컨트리클럽 오너스골프클럽 오너스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-9e436bbbf364,파가니카컨트리클럽,세레니티강촌CC,강원,춘천시,춘천시 남면 소주고개로 145-10,37.7497160475065,127.619928617296,대중제,18,18,,대중제,033-261-6556,https://www.onetheclub.com/paganica/main,,,,,,,,,,,,,,,,,,,false,세레니티강촌CC|세레니티강촌GC|세레니티강촌컨트리클럽|세레니티강촌골프클럽|세레니티강촌골프장,세레니티강촌CC 세레니티강촌GC 세레니티강촌컨트리클럽 세레니티강촌골프클럽 세레니티강촌골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-6b8298356e4e,로드힐스골프클럽,,강원,춘천시,춘천시 동산면 종자리로 148-16,37.747575327588,127.725551235643,대중제,27,27,,대중제,033-269-8888,https://lordhills.co.kr,7.8,,,,,,,,,,,,,,,,,,false,로드힐스골프클럽|로드힐스CC|로드힐스GC|로드힐스컨트리클럽|로드힐스골프장,로드힐스골프클럽 로드힐스CC 로드힐스GC 로드힐스컨트리클럽 로드힐스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a78a36b9d428,라비에벨컨트리클럽,라비에벨CC,강원,춘천시,춘천시 동산면 종자리로 436,37.7411958192197,127.757369977231,대중제,36,36,,대중제,033-245-7000,https://lavieestbellegolfnresort.com/default.asp,,,,,,,,,,,,,,,,,,,false,라비에벨CC|라비에벨GC|라비에벨컨트리클럽|라비에벨골프클럽|라비에벨골프장,라비에벨CC 라비에벨GC 라비에벨컨트리클럽 라비에벨골프클럽 라비에벨골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d7a401a860d3,베어크리크 춘천,,강원,춘천시,춘천시 신동면 김유정로 730,37.76903936688,127.719301183153,대중제,18,18,,대중제,1899-0115,https://www.bearcreek.co.kr/,,,,,,,,,,,,,,,,,,,false,베어크리크 춘천|베어크리크 춘천CC|베어크리크 춘천GC|베어크리크 춘천컨트리클럽|베어크리크 춘천골프클럽|베어크리크 춘천골프장,베어크리크 춘천 베어크리크 춘천CC 베어크리크 춘천GC 베어크리크 춘천컨트리클럽 베어크리크 춘천골프클럽 베어크리크 춘천골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-920a66bac706,센추리21컨트리클럽,센추리21CC,강원,원주시,원주시 문막읍 궁말길 193,37.2814501148934,127.842416839704,회원제,18,18,,회원제,033-733-1000,http://www.century21cc.co.kr/,2.4,,,,,,,,,,,,,,,,,,false,센추리21CC|센추리21GC|센추리21컨트리클럽|센추리21골프클럽|센추리21골프장,센추리21CC 센추리21GC 센추리21컨트리클럽 센추리21골프클럽 센추리21골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-52110494ceac,파크밸리골프클럽,파크밸리GC,강원,원주시,원주시 소초면 바우실길 281,37.388890315126,128.013156594133,대중제,18,18,,대중제,033-744-4000,http://www.parkvalley.co.kr/,5.6,129000,149000,티스캐너 예약가 기준 129000~149000원,,,,,,,,,,,,,,,false,파크밸리GC|파크밸리CC|파크밸리컨트리클럽|파크밸리골프클럽|파크밸리골프장,파크밸리GC 파크밸리CC 파크밸리컨트리클럽 파크밸리골프클럽 파크밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-cbe46e8a03a2,인터불고원주골프클럽,인터불고원주GC,강원,원주시,원주시 동부순환로 200(반곡동),37.3324424690963,127.974460088067,대중제,9,9,,대중제,033-769-8280,https://ibgolfclub.com/view/index.do,5.6,30000,119000,티스캐너 예약가 기준 30000~119000원,,,,,,,,,,,,,,,false,인터불고원주GC|인터불고원주CC|인터불고원주컨트리클럽|인터불고원주골프클럽|인터불고원주골프장,인터불고원주GC 인터불고원주CC 인터불고원주컨트리클럽 인터불고원주골프클럽 인터불고원주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-aca146079a3b,오로라 골프 앤 리조트,오로라cc,강원,원주시,원주시 신림면 구학산로 1520,37.2029107834726,128.043154645841,대중제,18,18,,대중제,033-810-8800,https://www.auroragolfnresort.co.kr,,,,,,,,,,,,,,,,,,,false,오로라cc|오로라GC|오로라컨트리클럽|오로라골프클럽|오로라골프장,오로라cc 오로라GC 오로라컨트리클럽 오로라골프클럽 오로라골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-076abf5ece38,샌드파인골프클럽,샌드파인GC,강원,강릉시,강릉시 저동등길 53(저동),37.7962246482484,128.881013850573,회원제,18,18,,회원제,1644-3001,https://www.lakaisandpine.co.kr/golf,6.8,,,,,,,,,,,,,,,,,,false,샌드파인GC|샌드파인CC|샌드파인컨트리클럽|샌드파인골프클럽|샌드파인골프장,샌드파인GC 샌드파인CC 샌드파인컨트리클럽 샌드파인골프클럽 샌드파인골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-5b16502994d3,O2리조트 골프장,오투리조트CC,강원,태백시,강원 태백시 서학로 739,37.1706733779187,128.948085384031,대중제,18,18,,대중제,033-580-7700,http://www.o2resort.com/main.xhtml,,,,,,,,,,,,,,,,,,,false,오투리조트CC|오투리조트GC|오투리조트컨트리클럽|오투리조트골프클럽|오투리조트골프장,오투리조트CC 오투리조트GC 오투리조트컨트리클럽 오투리조트골프클럽 오투리조트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-716535d8799a,설악프라자컨트리클럽,플라자CC 설악,강원,속초시,속초시 미시령로2983번길 56-20,38.2082572330671,128.53083474954,회원제,18,18,,회원제,033-630-5511,https://www.plazacc.co.kr/,8.4,168000,168000,티스캐너 예약가 기준 168000원,,,,,,,,,,,,,,,false,플라자CC 설악|플라자CC 설악CC|플라자CC 설악GC|플라자CC 설악컨트리클럽|플라자CC 설악골프클럽|플라자CC 설악골프장,플라자CC 설악 플라자CC 설악CC 플라자CC 설악GC 플라자CC 설악컨트리클럽 플라자CC 설악골프클럽 플라자CC 설악골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d4f47a219511,영랑호컨트리클럽,영랑호CC,강원,속초시,속초시 영랑호반길 170,38.2135488364885,128.577407452379,대중제,9,9,,대중제,033-633-0003,https://www.yrhresort.com,,,,,,,,,,,,,,,,,,,false,영랑호CC|영랑호GC|영랑호컨트리클럽|영랑호골프클럽|영랑호골프장,영랑호CC 영랑호GC 영랑호컨트리클럽 영랑호골프클럽 영랑호골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-5d96ff075544,파인밸리컨트리클럽,파인밸리CC,강원,삼척시,삼척시 근덕면 미근로 1629,37.3765019984105,129.204773468152,대중제,18,18,,대중제,033-573-0874,http://www.tyleisure.co.kr/mobile_pinevalley.asp,9.7,145000,145000,티스캐너 예약가 기준 145000원,,,,,,,,,,,,,,,false,파인밸리CC|파인밸리GC|파인밸리컨트리클럽|파인밸리골프클럽|파인밸리골프장,파인밸리CC 파인밸리GC 파인밸리컨트리클럽 파인밸리골프클럽 파인밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-788ff880fb4f,블랙밸리컨트리클럽,블랙밸리CC,강원,삼척시,삼척시 도계읍 도상로 307-84,37.2181825168724,129.07343341363,대중제,18,18,,대중제,033-540-5300,http://www.blackcc.co.kr/,8.9,90000,130000,티스캐너 예약가 기준 90000~130000원,,,,,,,,,,,,,,,false,블랙밸리CC|블랙밸리GC|블랙밸리컨트리클럽|블랙밸리골프클럽|블랙밸리골프장,블랙밸리CC 블랙밸리GC 블랙밸리컨트리클럽 블랙밸리골프클럽 블랙밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-3447dbe87ddc,비콘힐스골프클럽,비콘힐스cc,강원,홍천군,홍천군 홍천읍 높은터로 533,37.6283077469114,127.864179453774,대중제,18,18,,대중제,033-439-5114,http://www.beaconhills.co.kr/,7.8,135000,155000,티스캐너 예약가 기준 135000~155000원,,,,,,,,,,,,,,,false,비콘힐스cc|비콘힐스GC|비콘힐스컨트리클럽|비콘힐스골프클럽|비콘힐스골프장,비콘힐스cc 비콘힐스GC 비콘힐스컨트리클럽 비콘힐스골프클럽 비콘힐스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d7beeda963dd,힐드로사이컨트리클럽,힐드로사이CC,강원,홍천군,홍천군 남면 한서로 2840,37.5960686856879,127.717710032456,대중제,18,18,,대중제,033-439-3300,https://www.hilldeloci.co.kr,9.5,220000,240000,티스캐너 예약가 기준 220000~240000원,,,,,,,,,,,,,,,false,힐드로사이CC|힐드로사이GC|힐드로사이컨트리클럽|힐드로사이골프클럽|힐드로사이골프장,힐드로사이CC 힐드로사이GC 힐드로사이컨트리클럽 힐드로사이골프클럽 힐드로사이골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-8322ca96ec3b,세이지우드CC홍천,세이지우드CC 홍천,강원,홍천군,홍천군 두촌면 광석로 898-160,37.8860055264791,128.118713519224,대중제,27,27,,대중제,033-439-1000,https://www.sagewood.co.kr/hongcheon/main,8.3,,,,,,,,,,,,,,,,,,false,세이지우드CC 홍천|세이지우드CC 홍천CC|세이지우드CC 홍천GC|세이지우드CC 홍천컨트리클럽|세이지우드CC 홍천골프클럽|세이지우드CC 홍천골프장,세이지우드CC 홍천 세이지우드CC 홍천CC 세이지우드CC 홍천GC 세이지우드CC 홍천컨트리클럽 세이지우드CC 홍천골프클럽 세이지우드CC 홍천골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-690b34d2b582,샤인데일골프&리조트,샤인데일CC,강원,홍천군,홍천군 서면 한서로 247-156,37.6680275187538,127.558889051236,대중제,27,27,,대중제,033-430-1000,http://www.shinedale.com/,8.7,160000,210000,티스캐너 예약가 기준 160000~210000원,,,,,,,,,,,,,,,false,샤인데일CC|샤인데일GC|샤인데일컨트리클럽|샤인데일골프클럽|샤인데일골프장,샤인데일CC 샤인데일GC 샤인데일컨트리클럽 샤인데일골프클럽 샤인데일골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-568fcaa60a5e,카스카디아 골프클럽,카스카디아cc,강원,홍천군,홍천군 북방면 팔봉산로 1759,37.7251226642374,127.744259757592,대중제,27,27,,대중제,033-430-0000,http://www.cascadia.kr,5.8,280000,360000,티스캐너 예약가 기준 280000~360000원,,,,,,,,,,,,,,,false,카스카디아cc|카스카디아GC|카스카디아컨트리클럽|카스카디아골프클럽|카스카디아골프장,카스카디아cc 카스카디아GC 카스카디아컨트리클럽 카스카디아골프클럽 카스카디아골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-bbf51fd6cc91,웰리힐리컨트리클럽,웰리힐리CC,강원,횡성군,횡성군 둔내면 고원로 451,37.4901264775059,128.250138360949,회원제,36,36,,회원제,1544-8833,http://www.wellihillipark.com/wellihillicc/,9,120000,200000,티스캐너 예약가 기준 120000~200000원,,,,,,,,,,,,,,,false,웰리힐리CC|웰리힐리GC|웰리힐리컨트리클럽|웰리힐리골프클럽|웰리힐리골프장,웰리힐리CC 웰리힐리GC 웰리힐리컨트리클럽 웰리힐리골프클럽 웰리힐리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-e494f9e1ff69,동원썬밸리컨트리클럽,동원썬밸리CC,강원,횡성군,횡성군 서원면 서원서로339번길 90,37.4840310259039,127.796494720937,대중제,18,18,,대중제,033-344-5308,https://www.sunvalley.co.kr/dongwon/golf/intro,5.3,,,,,,,,,,,,,,,,,,false,동원썬밸리CC|동원썬밸리GC|동원썬밸리컨트리클럽|동원썬밸리골프클럽|동원썬밸리골프장,동원썬밸리CC 동원썬밸리GC 동원썬밸리컨트리클럽 동원썬밸리골프클럽 동원썬밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-17aba5f4eb83,알프스대영컨트리클럽,알프스대영cc,강원,횡성군,횡성군 우천면 한우로 1295,37.4642253472193,128.072535937277,대중제,18,18,,대중제,033-340-8032,http://www.alpsdy.com/,6.3,,,,,,,,,,,,,,,,,,false,알프스대영cc|알프스대영GC|알프스대영컨트리클럽|알프스대영골프클럽|알프스대영골프장,알프스대영cc 알프스대영GC 알프스대영컨트리클럽 알프스대영골프클럽 알프스대영골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-43114c6913bc,벨라스톤컨트리클럽,벨라스톤cc,강원,횡성군,횡성군 서원면 옥계9길 124,37.4503213484851,127.831193513791,대중제,18,18,,대중제,033-340-9000,http://www.bellastonecc.com/,7,149000,189000,티스캐너 예약가 기준 149000~189000원,,,,,,,,,,,,,,,false,벨라스톤cc|벨라스톤GC|벨라스톤컨트리클럽|벨라스톤골프클럽|벨라스톤골프장,벨라스톤cc 벨라스톤GC 벨라스톤컨트리클럽 벨라스톤골프클럽 벨라스톤골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-535182f1f0fa,올데이 옥스필드,옥스필드CC,강원,횡성군,횡성군 서원면 경강로 유현6길 28,37.5237776486479,127.842012139714,대중제,18,18,,대중제,033-340-7700,http://oxfield.co.kr/,8.2,89000,169000,티스캐너 예약가 기준 89000~169000원,,,,,,,,,,,,,,,false,옥스필드CC|옥스필드GC|옥스필드컨트리클럽|옥스필드골프클럽|옥스필드골프장,옥스필드CC 옥스필드GC 옥스필드컨트리클럽 옥스필드골프클럽 옥스필드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-908385d35939,동강시스타 골프장,동강시스타CC네이버페이,강원,영월군,영월군 영월읍 사지막길 160,37.2177943871239,128.51873186171,대중제,18,18,,대중제,033-905-2030,http://www.cistar.co.kr/,8.6,80000,160000,티스캐너 예약가 기준 80000~160000원,,,,,,,,,,,,,,,false,동강시스타CC네이버페이|동강시스타CC네이버페이CC|동강시스타CC네이버페이GC|동강시스타CC네이버페이컨트리클럽|동강시스타CC네이버페이골프클럽|동강시스타CC네이버페이골프장,동강시스타CC네이버페이 동강시스타CC네이버페이CC 동강시스타CC네이버페이GC 동강시스타CC네이버페이컨트리클럽 동강시스타CC네이버페이골프클럽 동강시스타CC네이버페이골프장,{},public_data,2026-06-18T01:00:04.006Z
