id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-39d4525a34c6,옥과기안CC,,전남 곡성군 옥과면 소룡리 427-2,061-363-9700,http://www.okgwakiancc.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A5%EA%B3%BC%EA%B8%B0%EC%95%88CC,high,y,
gc-8c40f9db402e,르오네뜨CC,,전남 곡성군 오산면 오산로 819-126,061-362-2500,http://www.lehonnetecc.com,,,,unknown,5.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A5%B4%EC%98%A4%EB%84%A4%EB%9C%A8CC,high,y,
gc-496a04b9cf3f,보성CC,,전남 보성군 조성면 대곡리 1117,061-804-1000,http://www.bosungcc.co.kr/,"네이버 예약: 105,280원; 150,400원",105280,150400,reservation_price,5.7,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EC%84%B1CC,high,y,
gc-2d39844d8485,보성에덴CC,,전남 보성군 보성읍 쾌상리 산 251,061-852-2200,http://edencc.co.kr,,,,unknown,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EC%84%B1%EC%97%90%EB%8D%B4CC,high,y,
gc-658ae3503358,엘리체CC,,전남 화순군 춘양면 장곡길 55,061-373-7733,http://www.elichecc.co.kr,,,,unknown,2.9,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%B2%B4CC,high,y,
gc-ecd9077e6622,조아밸리CC,,전남 화순군 도곡면 고인돌2로 450,061-370-9000,http://www.joavalleycc.co.kr/,,,,unknown,3.1,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%A1%B0%EC%95%84%EB%B0%B8%EB%A6%ACCC,high,y,
gc-e8468ec9b024,무등산CC,무등산CC,전남 화순군 화순읍 오성로 292-90,061-379-1000,https://mudeungsancc.com,,,,unknown,3.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EB%93%B1%EC%82%B0CC,high,y,
gc-9885ff9a556f,JNJ골프리조트,,장흥군 장평면 제산기동로 326,061-860-9000,http://www.jnjgolfresort.co.kr/,"네이버 예약: 122,200원; 141,000원",122200,141000,reservation_price,5.2,92,https://search.naver.com/search.naver?where=nexearch&query=JNJ%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-437ea8156737,파인비치골프링크스,,해남군 화원면 시아로 224,061-530-7700,http://www.pinebeachcc.co.kr,"네이버 예약: 220,000원; 260,000원; 300,000원",220000,300000,reservation_price,6.2,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%EB%A7%81%ED%81%AC%EC%8A%A4,high,y,
gc-5b534d8afc35,솔라시도CC,,해남군 산이면 산이로 2247,0507-1474-9520,http://www.solaseadocc.com,"네이버 예약: 120,000원; 135,000원",120000,135000,reservation_price,2.3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%9D%BC%EC%8B%9C%EB%8F%84CC,high,y,
gc-068d49f9d08c,아크로CC,,전남 영암군 금정면 안적동길 403,061-470-7000,http://www.acrogolf.co.kr/,"네이버 예약: 100,000원; 105,000원; 110,000원; 150,000원",100000,150000,reservation_price,3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%ED%81%AC%EB%A1%9CCC,high,y,
gc-138f4498623e,무안CC,,전남 무안군 청계면 도대리 818,061-450-9000,http://www.muangc.co.kr/,,,,unknown,2.6,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EC%95%88CC,high,y,
gc-a043a2488af5,클린밸리CC,,전남 무안군 청계면 태봉길 33-100,061-452-3100,http://www.muancleanvalley.com/,"네이버 예약: 134,000원",134000,134000,reservation_price,6.1,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%A6%B0%EB%B0%B8%EB%A6%ACCC,high,y,
gc-80a626b2053e,엘리체CC,,전남 함평군 학교면 서당매길 242,061-373-7733,http://www.elichecc.co.kr,,,,unknown,2.9,90.7,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%B2%B4CC,high,y,
gc-e50b3c8c38c0,베르힐컨트리클럽,,전남 함평군 대동면 대동길 408,032-257-8000,http://pf.kakao.com/_QjxhQxj,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EB%A5%B4%ED%9E%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-cc31ca848991,웨스트오션CC,,영광군 백수읍 해안로 1362-70,061-350-2000,http://www.westoceancc.co.kr,"네이버 예약: 115,000원; 120,000원; 130,000원",115000,130000,reservation_price,4.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%A8%EC%8A%A4%ED%8A%B8%EC%98%A4%EC%85%98CC,high,y,
gc-db3f5634c5ee,백양우리CC,,전남 장성군 북이면 사거리 752-1,061-392-2300,http://www.woori-cc.co.kr/,"네이버 예약: 130,000원",130000,130000,reservation_price,6.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%B1%EC%96%91%EC%9A%B0%EB%A6%ACCC,high,y,
gc-0b047be49f03,전주월드컵골프장,,전북특별자치도 전주시 덕진구 온고을로 672,063-239-2997,http://golf.jjss.or.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%84%EC%A3%BC%EC%9B%94%EB%93%9C%EC%BB%B5%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-e66e37a5892a,익산컨트리클럽,,전북특별자치도 익산시 무왕로38길 111,063-835-2521,http://www.santehill.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B5%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-11d936495fd4,포세븐금강컨트리클럽,,전북특별자치도 익산시 웅포면 강변로 130,063-720-7777,https://www.fourseven.co.kr,"네이버 예약: 160,000원; 170,000원; 190,000원",160000,190000,reservation_price,5.1,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%84%B8%EB%B8%90%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-db9ee81a1a70,내장산골프&리조트,,전북특별자치도 정읍시 첨단과학로 476,063-570-7700,http://www.naejangsancc.com,"네이버 예약: 180,000원",180000,180000,reservation_price,8.1,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%B4%EC%9E%A5%EC%82%B0%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-555dca97c252,남원상록골프장,,전북특별자치도 남원시 대산면 월계길 11,063-630-1400,https://www.sangnokresort.co.kr/,"네이버 예약: 150,000원",150000,150000,reservation_price,5.6,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%9B%90%EC%83%81%EB%A1%9D%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-93d79516b4dd,아네스빌CC,,전북특별자치도 김제시 황산면 높은메길 160-39,063-547-1553,http://www.anesville.co.kr/,,,,unknown,3.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%84%A4%EC%8A%A4%EB%B9%8CCC,high,y,
gc-8cda6b72d361,김제스파힐스CC,,전북특별자치도 김제시 온천길 37,063-547-8300,http://www.spahillscc.co.kr/,"네이버 예약: 160,000원",160000,160000,reservation_price,3.9,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%A0%9C%EC%8A%A4%ED%8C%8C%ED%9E%90%EC%8A%A4CC,high,y,
gc-51bc2ed864d2,더나인골프클럽,,전북특별자치도 김제시 금구면 대화1길 8-75,063-548-3650,http://theninegc.co.kr/,"네이버 예약: 119,000원; 129,000원; 139,000원",119000,139000,reservation_price,4.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%EB%82%98%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-3dc796a63edd,OKCC,,전북특별자치도 완주군 소양면 화심리 300,063-711-5555,http://okcc.co.kr/,,,,unknown,7.5,93,https://search.naver.com/search.naver?where=nexearch&query=OKCC,high,y,
gc-af220a47e9ad,써미트CC,,전북특별자치도 진안군 부귀면 부귀로 72-161,063-432-5000,http://www.summitcc.co.kr/,,,,unknown,8.1,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%A8%EB%AF%B8%ED%8A%B8CC,high,y,
gc-dede5bb789cf,무주덕유산CC,,전북특별자치도 무주군 설천면 만선로 185,063-322-9000,http://www.mdysresort.com/golf/golf_intro.asp,"네이버 예약: 180,000원",180000,180000,reservation_price,6,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EC%A3%BC%EB%8D%95%EC%9C%A0%EC%82%B0CC,high,y,
gc-6d636874e191,장수골프리조트,,전북특별자치도 장수군 계남면 장안산로 303,063-350-1004,http://www.jangsugolf.com/,"네이버 예약: 150,400원",150400,150400,reservation_price,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%A5%EC%88%98%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-a2c85434539e,전주샹그릴라CC,,전북특별자치도 임실군 신덕면 수지로 559-90,063-643-1000,http://www.jeonjucc.co.kr/,"네이버 예약: 175,000원; 180,000원",175000,180000,reservation_price,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%84%EC%A3%BC%EC%83%B9%EA%B7%B8%EB%A6%B4%EB%9D%BCCC,high,y,
gc-e6f654f8efb6,고창CC,,전북특별자치도 고창군 심원면 애향갯벌로 70,063-560-7744,http://www.gochangcc.co.kr/,,,,unknown,2.6,90,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%B0%BDCC%20%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,high,y,
gc-8f5c8d0f5d46,석정힐CC,,전북특별자치도 고창군 고창읍 석정2로 192,063-560-7000,http://www.hillcc.com/,"네이버 예약: 140,000원; 175,000원; 185,000원",140000,185000,reservation_price,4.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9D%EC%A0%95%ED%9E%90CC,high,y,
gc-c96a1655bd5c,타미우스cc,,제주특별자치도 제주시 애월읍 화전길 201,064-793-0707,http://tameuscc.co.kr/,,,,unknown,3.3,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%80%EB%AF%B8%EC%9A%B0%EC%8A%A4cc,high,y,
gc-aff117457c45,라헨느CC,,제주특별자치도 제주시 봉개동 241-13,064-729-7777,http://www.lareine.co.kr/,"네이버 예약: 120,000원; 130,000원",120000,130000,reservation_price,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%ED%97%A8%EB%8A%90CC,high,y,
gc-ed4f10d4c149,볼카노골프앤리조트,,제주특별자치도 서귀포시 산록남로 1391,1533-3888,http://www.volcanocc.co.kr/,,,,unknown,3.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%BC%EC%B9%B4%EB%85%B8%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-464e4a545027,에코랜드,,제주특별자치도 제주시 조천읍 번영로 1278-169,064-802-8000,http://www.ecolandjeju.co.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%94%EB%9E%9C%EB%93%9C,high,y,
gc-0e0131544801,라온골프클럽,,제주특별자치도 제주시 한경면 용금로 998,0507-1404-8000,http://www.raon.co.kr/,"네이버 예약: 170,000원; 180,000원",170000,180000,reservation_price,7.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EC%98%A8GC,high,y,
gc-84bb21f2b77e,크라운CC,,제주특별자치도 제주시 조천읍 북선로 125,064-784-4811,http://www.jejucrowncc.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%AC%EB%9D%BC%EC%9A%B4CC,high,y,
gc-5f82bbc964a8,더시에나CC,,제주특별자치도 제주시 516로 2695,064-702-2999,https://thesiena.co.kr/content/cc,"네이버 예약: 175,000원",175000,175000,reservation_price,8.4,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%EC%8B%9C%EC%97%90%EB%82%98CC,high,y,
gc-d03e2b710be0,한라산CC,,제주특별자치도 제주시 선돌목동길 56-46,064-754-5678,http://www.hallasancc.co.kr/,,,,unknown,5.5,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%9D%BC%EC%82%B0CC,high,y,
gc-e0165d4e49cd,부영CC,,제주특별자치도 서귀포시 남원읍 남조로 960,064-766-5500,http://www.booyoungcc.co.kr/,,,,unknown,5.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EC%98%81CC,high,y,
gc-7dcfb1b60ab9,서귀포팬텀 골프앤리조트,,제주특별자치도 서귀포시 산록남로 2914,064-766-7777,https://spgr.co.kr/,"네이버 예약: 130,000원",130000,130000,reservation_price,9.4,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EA%B7%80%ED%8F%AC%ED%8C%AC%ED%85%80%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-c96f2da1a4dc,중문GC,,제주특별자치도 서귀포시 중문관광로 72번길 60,064-738-1202,http://jungmungolf.visitkorea.or.kr/,,,,unknown,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%A4%91%EB%AC%B8GC,high,y,
gc-a441de4b462a,더클래식CC,,제주특별자치도 서귀포시 남원읍 남조로 1105,064-766-7100,http://www.theclassicresort.com/,,,,unknown,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%81%B4%EB%9E%98%EC%8B%9DCC,high,y,
gc-e401cda7a8ad,우정힐스 컨트리클럽,,목천읍 충절로 1048-68,041-559-6630,http://whcc.kolon.co.kr/,,,,unknown,2.2,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%A0%95%ED%9E%90%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7681bcbcf45d,천안상록 골프장,,수신면 수신로 576,041-560-9100,https://www.sangnokresort.co.kr/M040000,,,,unknown,4.3,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%EC%95%88%EC%83%81%EB%A1%9D%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-2c27b8854e6b,마론컨트리클럽,,동남구 북면 납안5길 74,041-623-5555,http://www.maronnewday.com/,"네이버 예약: 180,000원",180000,180000,reservation_price,6,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EB%A1%A0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5631e69db45e,보령베이스CC,,보령시 옥마벚길 10,041-939-3800,https://www.boryeongbase.co.kr/,"네이버 예약: 109,000원",109000,109000,reservation_price,5.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EB%A0%B9%EB%B2%A0%EC%9D%B4%EC%8A%A4CC,high,y,
gc-de2b5fc511da,에스앤 골프리조트,,보령시 남포면 양항리 650-2,041-934-0100,http://www.sngolfresort.co.kr/,"네이버 예약: 85,000원; 119,000원",85000,119000,reservation_price,5.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%8A%A4%EC%95%A4%20%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-c9dda49e7539,서산수 골프앤리조트,,서산시 대산읍 삼길포7로 8,041-689-7700,http://www.seosansoo.com/,"네이버 예약: 230,000원; 240,000원",230000,240000,reservation_price,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%82%B0%EC%88%98%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-e3f0db78167a,더힐 컨트리클럽,,논산시 상월면 선비로 1079,041-736-2580,http://www.thehill.co.kr/,"네이버 예약: 90,000원",90000,90000,reservation_price,8.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-c0cdb2271518,아리스타 CC,,연무읍 황화정리 산100,041-741-0100,http://www.aristacc.co.kr/,"네이버 예약: 135,000원; 145,000원; 155,000원",135000,155000,reservation_price,6.7,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%8A%A4%ED%83%80%20CC,high,y,
gc-699579941cf6,파인스톤 컨트리클럽,,당진시 송산면 무수들길 90,041-350-0000,http://www.pinestonecc.com/,,,,unknown,5.2,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EC%8A%A4%ED%86%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-95696dbd5d40,파나시아 골프클럽,,당진시 신평면 계명길 33,041-350-0900,http://www.panaceagc.com/,,,,unknown,1.9,89,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%82%98%EC%8B%9C%EC%95%84%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-b48ba0827aa2,에딘버러 컨트리클럽,,금산군 진산면 살구정길 167,041-750-0114,http://www.edinburgh.co.kr/,"네이버 예약: 200,000원",200000,200000,reservation_price,7.1,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-19f328d2bc87,백제컨트리클럽,,부여군 은산면 충절로 3734-82,041-830-0700,http://www.baekjecc.co.kr/,"네이버 예약: 160,000원; 180,000원; 190,000원",160000,190000,reservation_price,6.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%B1%EC%A0%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-bf183cd699c7,로얄링스 CC,,충남 태안군 태안읍 기업도시6길 43,041-670-0300,http://www.royallinks.co.kr,,,,unknown,6.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%9C%EC%96%84%EB%A7%81%EC%8A%A4%20CC,high,y,
gc-167a7f95d402,솔라고CC,,충남 태안군 태안읍 소곳이길 92-234,041-670-8888,http://sollago.co.kr/,"네이버 예약: 120,000원; 150,000원; 160,000원; 180,000원; 190,000원; 200,000원",120000,200000,reservation_price,3.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%9D%BC%EA%B3%A0CC,high,y,
gc-04b372ccad13,내포골프클럽,,예산군 삽교읍 산수길 242(목리 1420),041-337-7155,http://naepogc.com/,"네이버 예약: 120,000원; 140,000원",120000,140000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%B4%ED%8F%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-81f36c789316,그랜드cc,,충북 청주시 청원구 오창읍 화산리 163-2,043-212-7111,http://www.grandgolf.co.kr/,"네이버 예약: 140,000원; 150,000원; 155,000원",140000,155000,reservation_price,3.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%9E%9C%EB%93%9Ccc,high,y,
gc-6ea98adb1954,아난티 중앙골프클럽,,진천군 백곡면 배티로 818-105,043-533-6666,https://ananti.kr/ko/joongang,,,,unknown,2.3,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%20%EC%A4%91%EC%95%99%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-a81df4ea7927,천 룡cc,,진천군 이월면 진안로 347-123,043-536-1001,http://www.crcc.co.kr/,,,,unknown,2.8,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%20%EB%A3%A1cc,high,y,
gc-8ccf3d19f9bb,세레니티cc,,청주시 서원구 남이면 문곡구절골길 235,043-277-5000,https://www.serenitycc.co.kr/,"네이버 예약: 130,000원; 140,000원; 150,000원; 160,000원; 200,000원",130000,200000,reservation_price,3.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%A0%88%EB%8B%88%ED%8B%B0cc,high,y,
gc-ce7b0e81cf22,스 타cc,,충주시 앙성면 상대촌1길 198,043-724-9000,http://www.starcc.net,,,,unknown,2.9,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%20%ED%83%80cc,high,y,
gc-760b850e4451,천 룡cc,,진천군 이월면 진안로 425,043-536-1001,http://www.crcc.co.kr/,,,,unknown,2.8,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%20%EB%A3%A1cc,high,y,
gc-ac8ec878e912,썬밸리cc,,충북 음성군 삼성면 대사리 392,043-881-5307,https://www.sunvalley.co.kr/iljuk/golf/intro,,,,unknown,4.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%AC%EB%B0%B8%EB%A6%ACcc,high,y,
gc-54e8d6f41d3b,중 원cc,,충주시 산척면 인등로 392,043-849-8000,http://www.joongwongolf.co.kr/,,,,unknown,5.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%A4%91%20%EC%9B%90cc,high,y,
gc-8ded1998e36a,히든밸리cc,,진천군 백곡면 소토골길 61,043-539-7900,https://www.hiddenvalley.co.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%88%EB%93%A0%EB%B0%B8%EB%A6%ACcc,high,y,
gc-663ebcd52f5e,골드나인cc,,충북 청주시 상당구 낭성면 호정리 170-1,043-229-1000,http://www.gold-9.co.kr/,,,,unknown,2.3,90,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%82%98%EC%9D%B8cc,high,y,
gc-3d68f1ae46e5,센테리움cc,,충주시 노은면 솔고개로 750,043-849-7000,http://www.centeriumcc.com/,"네이버 예약: 109,000원; 169,000원; 199,000원",109000,199000,reservation_price,7.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%ED%85%8C%EB%A6%AC%EC%9B%80cc,high,y,
gc-f261ddd7cd1a,대호단양cc,,단양군 매포읍 고양5길 43,043-420-7100,http://www.daehocc.co.kr/,"네이버 예약: 189,000원",189000,189000,reservation_price,4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%ED%98%B8%EB%8B%A8%EC%96%91cc,high,y,
gc-6bee4df56cf5,대영베이스cc,,충주시 대소원면 성종두담길 113,043-850-8600,https://basecc.co.kr/,,,,unknown,4.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%EB%B2%A0%EC%9D%B4%EC%8A%A4cc,high,y,
gc-facbcadf0522,오창 에딘버러,,청주시 청원구 오창읍 두릉유리로 846,043-210-1900,https://www.ochangedincc.com/,"네이버 예약: 90,000원; 100,000원; 130,000원",90000,130000,reservation_price,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%B0%BD%20%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC,high,y,
gc-9c36390d43ba,이븐데일cc,,청주시 상당구 미원면 대신2길 31,043-288-1000,http://www.evendale.co.kr/,"네이버 예약: 114,000원; 118,800원; 123,500원; 128,300원; 133,000원; 175,800원",114000,175800,reservation_price,9,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EB%B8%90%EB%8D%B0%EC%9D%BCcc,high,y,
gc-717efe03426f,킹즈락cc,,제천시 천남동 내토로7길 136,043-640-9000,http://kingsrockcc.com/,"네이버 예약: 160,000원; 180,000원; 195,000원",160000,195000,reservation_price,8,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%A6%88%EB%9D%BDcc,high,y,
gc-eec2e96ca1a7,젠스필드cc,,음성군 삼성면 덕호로 382,043-880-1000,http://www.zensfield.com/,"네이버 예약: 100,000원; 110,000원",100000,110000,reservation_price,5,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%A0%EC%8A%A4%ED%95%84%EB%93%9Ccc,high,y,
gc-1cfb7d6583c7,대영힐스cc,,충주시 대소원면 성종두담길 114,043-850-8600,https://basecc.co.kr,,,,unknown,6.7,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%ED%9E%90%EC%8A%A4cc,high,y,
gc-617f2f73c737,진양밸리cc,,음성군 삼성면 금일로 1195,043-880-8000,http://www.chinyangvalley.co.kr/,"네이버 예약: 190,000원; 230,000원; 240,000원",190000,240000,reservation_price,7.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%96%91%EB%B0%B8%EB%A6%ACcc,high,y,
gc-e02aaeea09ed,코스카cc,,음성군 음성읍 동음로 318,043-870-1000,http://www.koscacc.kr/,"네이버 예약: 180,000원; 200,000원; 210,000원",180000,210000,reservation_price,6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EC%8A%A4%EC%B9%B4cc,high,y,
gc-914eaef995a0,클럽디속리산,,보은군 탄부면 평각상장로 230,043-540-8000,http://www.songnisancc.co.kr,"네이버 예약: 130,000원; 150,000원; 160,000원; 210,000원",130000,210000,reservation_price,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EC%86%8D%EB%A6%AC%EC%82%B0,high,y,
gc-2bace244ca44,동 촌cc,,충주시 노은면 감노로 1327,043-722-0707,http://www.dongchongc.co.kr/,"네이버 예약: 165,000원; 175,000원; 195,000원; 220,000원",165000,220000,reservation_price,6.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%20%EC%B4%8Ccc,high,y,
gc-0a89c1c9b286,세 일cc,,충주시 신니면 동락길 207,043-841-6000,https://www.mokacc.co.kr/index.asp,"네이버 예약: 149,000원; 155,000원; 160,000원; 170,000원",149000,170000,reservation_price,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%20%EC%9D%BCcc,high,y,
gc-746ebce39dd0,클럽디보은,,보은군 보은읍 장속중초로 386,043-540-8888,https://www.clubd.co.kr/boeun/index.do,"네이버 예약: 135,000원; 145,000원; 155,000원; 165,000원; 175,000원",135000,175000,reservation_price,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EB%B3%B4%EC%9D%80,high,y,
gc-ca6baf196057,올데이 골프앤리조트,,충주시 앙성면 비내길 189,043-851-5500,http://www.ilcc.co.kr,"네이버 예약: 89,000원; 149,000원",89000,149000,reservation_price,9.6,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-b86dec31683a,감곡CC,,음성군 감곡면 문촌리 산81-6,043-882-1600,http://www.gamgokcc.com,"네이버 예약: 110,000원; 120,000원",110000,120000,reservation_price,9.7,95,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%90%EA%B3%A1CC,high,y,
