id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note,teescanner_matched_title,teescanner_matched_region,teescanner_weekday_price_min,teescanner_weekday_price_max,teescanner_weekend_price_min,teescanner_weekend_price_max,teescanner_overall_price_min,teescanner_overall_price_max,teescanner_success_day_count,teescanner_no_price_day_count,teescanner_manual_review_count,teescanner_accept_price_day_count,teescanner_price_scope_summary,teescanner_review_action,teescanner_detail_url,teescanner_last_collected_at,teescanner_source_name
gc-206bb0d5628c,시엘G.C,시엘GC,경상북도 영천시 청통면 청통로 334-41,054-336-7200,http://www.cielgolf.com/,"참고 요금 평일 45,000원~55,000원",45000,55000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%9C%EC%97%98G.C,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,45000,55000,,,45000,55000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=341&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-77f7a5893fb0,문경레저타운골프장,문경GC,경상북도 문경시 마성면 문경골프장길 240,054-550-5000,http://www.mgle.co.kr/,"참고 요금 평일 65,000원~140,000원",65000,140000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B8%EA%B2%BD%EB%A0%88%EC%A0%80%ED%83%80%EC%9A%B4%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,65000,140000,,,65000,140000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=225&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-fe29a1584040,대구C.C,대구컨트리클럽,경상북도 경산시 진량읍 일연로 718-42,053-854-0002,http://www.daegucc.co.kr/,"참고 요금 평일 130,000원 / 주말 160,000원",130000,160000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EA%B5%ACC.C,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,130000,160000,160000,130000,160000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=268&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-c781c317ede3,오션비치C.C,오션비치 골프앤리조트,경상북도 영덕군 강구면 동해대로 4265-43,054-730-9000,https://www.oceanbeachcc.com/,"참고 요금 평일 70,000원~120,000원 / 주말 80,000원~160,000원",70000,160000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%85%98%EB%B9%84%EC%B9%98C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,70000,120000,80000,160000,70000,160000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=568&roundDay=2026-06-30&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-911caf331754,그레이스C.C,그레이스CC,경상북도 청도군 이서면 서녁길 91,054-370-3000,http://www.grace-cc.co.kr/,"참고 요금 평일 100,000원~160,000원",100000,160000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%8A%A4C.C,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,160000,,,100000,160000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=295&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-0665bc0c6cce,유니밸리C.C,고령유니밸리CC,경상북도 고령군 고령읍 일량로 588,054-956-7575,http://www.univalley.co.kr/,"참고 요금 평일 43,000원~60,000원",43000,60000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%A0%EB%8B%88%EB%B0%B8%EB%A6%ACC.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,43000,60000,,,43000,60000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=437&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-e2e76f635c4a,세븐밸리C.C,세븐밸리CC,경상북도 칠곡군 왜관읍 봉계3길 180,054-979-1000,http://www.sevenvalley.co.kr/,"참고 요금 평일 70,000원~90,000원",70000,90000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%B8%90%EB%B0%B8%EB%A6%ACC.C,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,70000,90000,,,70000,90000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=405&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-bc41a2489944,칠곡아이위시C.C,칠곡아이위시CC,경북 칠곡군 기산면 노석리 992,054-970-9700,https://www.iwishcc.com,"참고 요금 평일 50,000원",50000,50000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%B9%A0%EA%B3%A1%EC%95%84%EC%9D%B4%EC%9C%84%EC%8B%9CC.C%20%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%98%88%EC%95%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50000,50000,,,50000,50000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114064&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-7b483fb0f2d1,이지스카이컨트리클럽,이지스카이 골프클럽,대구광역시 군위군 군위읍 대흥1길 48-100,054-380-9200,http://www.easyskycc.co.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%A7%80%EC%8A%A4%EC%B9%B4%EC%9D%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,2,2,0,,manual_review,,,teescanner
gc-4906278997cc,대덕복지센터,사이언스대덕골프장,대전 유성구 유성대로 1689번길 69,042-865-3000,http://www.ddgolf.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EB%8D%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,high,y,,,,,,,,,,0,2,2,0,,manual_review,,2026-06-25T08:19:39.874Z,teescanner
gc-de756338755f,해라컨트리클럽,해라CC,부산광역시 강서구 과학산단로 306번길 77,051-973-7400,http://www.haeracc.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,2,2,0,,manual_review,,2026-06-25T08:20:19.257Z,teescanner
gc-9407b216837c,더골프골프장,골프존카운티 더골프,울주군 서생면 용연길 206-52,052-240-0100,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=61,"참고 요금 평일 90,000원~120,000원 / 주말 130,000원~160,000원",90000,160000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%EA%B3%A8%ED%94%84%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,120000,130000,160000,90000,160000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113953&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-349a94f1be3f,세이지우드 여수경도,세이지우드CC 여수경도,전남 여수시 대경도길 111,061-660-1000,https://www.sagewood.co.kr/yeosu/main,"참고 요금 평일 180,000원 / 주말 240,000원",180000,240000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EC%9D%B4%EC%A7%80%EC%9A%B0%EB%93%9C%20%EC%97%AC%EC%88%98%EA%B2%BD%EB%8F%84,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,180000,180000,240000,240000,180000,240000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=417&roundDay=2026-07-05&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-dcb20414b48e,나주CC,나주CC,전남 나주시 공산면 상방리 1-1,061-335-7722,http://www.najucc.com,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%A3%BCCC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:22:17.681Z,teescanner
gc-050aa8bd6c6f,오시아노골프클럽,파인비치,해남군 화원면 시아로 224,061-530-7700,http://www.pinebeachcc.co.kr,"참고 요금 평일 110,000원~260,000원",110000,260000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%8B%9C%EC%95%84%EB%85%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,110000,260000,,,110000,260000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=365&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-5085ddf672a6,cosmos 1,코스모스링스(폐업),영암군 삼호읍 에프원로 121-4,031-353-0101,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=cosmos%201,medium,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:23:16.524Z,teescanner
gc-3355d2573fd4,에콜리안영광골프장,에콜리안영광CC,영광군 영광읍 월현로 1길 40,1800-9399,https://www.ecolian.or.kr/common/main.do,,,,unknown,8.5,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EC%98%81%EA%B4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:23:55.915Z,teescanner
gc-667fefd06c3f,푸른솔 골프클럽,푸른솔GC 장성,전남 장성군 동화면 임정로 155,061-399-6000,https://www.purunsolgc.co.kr/Main/,"참고 요금 평일 100,000원~110,000원 / 주말 150,000원~160,000원",100000,160000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%91%B8%EB%A5%B8%EC%86%94,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,110000,150000,160000,100000,160000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=31&roundDay=2026-07-04&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-14ba1ad9ac28,군산CC,군산CC,전북특별자치도 군산시 옥서면 옥봉리 1741-1,063-472-3355,http://www.gunsancc.net/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%B0%EC%82%B0CC,high,y,,군산(레귤러),,,,,,,,0,2,2,0,,manual_review,,2026-06-25T16:13:29.378Z,teescanner
gc-7e17709a629a,상떼힐CC,익산컨트리클럽,전북특별자치도 익산시 무왕로38길 111,063-835-2521,http://www.santehill.co.kr/,"참고 요금 평일 110,000원~130,000원",110000,130000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%81%EB%96%BC%ED%9E%90CC,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,110000,130000,,,110000,130000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=198&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-236bf8a0310c,에스페란사GC,에스페란사GC,전북특별자치도 김제시 금구면 낙산로 120,063-546-0281,,,35000,40000,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%8A%A4%ED%8E%98%EB%9E%80%EC%82%ACGC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:25:54.213Z,teescanner
gc-6d34f609ed90,금과골프장,금과골프장,전북특별자치도 순창군 금과면 담순로 716,063-652-4828,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B3%BC%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:26:33.813Z,teescanner
gc-fd40b7bf3b76,디케이레저,순창CC,전북특별자치도 순창군 순창읍 금산로 152,063-652-8000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%94%94%EC%BC%80%EC%9D%B4%EB%A0%88%EC%A0%80%20%EA%B7%B8%EB%A6%B0%ED%94%BC,medium,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:27:13.213Z,teescanner
gc-7d2ed71b8086,그린필드GC,그린필드GC,제주특별자치도 제주시 조천읍 번영로 1040-70,064-720-7000,https://greenfieldcc.co.kr/,"참고 요금 평일 107,000원~137,000원 / 주말 137,000원~167,000원",107000,167000,reservation_reference,6.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%95%84%EB%93%9CGC,high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,그린필드,제주 > 제주시,107000,137000,137000,167000,107000,167000,2,0,0,2,loaded_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=77&roundDay=2026-06-29&entry_path=SC,2026-06-25T08:28:34.926Z,teescanner
gc-7860808d29d1,테디밸리,테디밸리CC,제주특별자치도 서귀포시 한창로 365,064-793-1000,http://www.teddyvalley.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%85%8C%EB%94%94%EB%B0%B8%EB%A6%AC,medium,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:28:56.651Z,teescanner
gc-cf50ab88350d,㈜그랜드부민 꿈드림목장,제주힐CC(폐업),제주특별자치도 제주시 516로 2596-117,,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%E3%88%9C%EA%B7%B8%EB%9E%9C%EB%93%9C%EB%B6%80%EB%AF%BC%20%EA%BF%88%EB%93%9C%EB%A6%BC%EB%AA%A9%EC%9E%A5%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T08:29:36.193Z,teescanner
gc-ad576aa399b4,아덴힐,아덴힐CC,제주특별자치도 제주시 화전길 82,1588-7208,http://www.ardenhill.co.kr/,"참고 요금 평일 99,000원~109,000원 / 주말 80,000원~144,000원",80000,144000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%8D%B4%ED%9E%90,medium,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. manual_review 또는 partial_day_slots인 경우 검토 필요. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,99000,109000,80000,144000,80000,144000,2,0,0,2,manual_entry,accept_price,,2026-06-26T11:33:51.187Z,teescanner
gc-baa4851e3f89,플라자CC,플라자CC 제주,제주특별자치도 제주시 명림로 575-107,064-727-9000,https://www.plazacc.co.kr/plzcc/irsweb/golf2/main.do,"참고 요금 평일 55,000원 / 주말 65,000원",55000,65000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%8C%EB%9D%BC%EC%9E%90CC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,55000,55000,65000,65000,55000,65000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=214&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-2372496c2665,스프링데일,스프링데일CC,제주특별자치도 서귀포시 남원읍 서성로 459,064-800-8000,http://www.springdale.co.kr/,"참고 요금 평일 124,000원 / 주말 158,000원",124000,158000,reservation_reference,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%94%84%EB%A7%81%EB%8D%B0%EC%9D%BC,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,124000,124000,158000,158000,124000,158000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=413&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-af1917ce6948,샤인빌파크CC,샤인빌파크 컨트리클럽,제주특별자치도 서귀포시 표선면 가시로 384,064-787-8700,http://www.shinevilleparkcc.com/,"참고 요금 평일 109,000원~119,000원 / 주말 140,000원~155,000원",109000,155000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%A4%EC%9D%B8%EB%B9%8C%ED%8C%8C%ED%81%ACCC,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,109000,119000,140000,155000,109000,155000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=540&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-46caa66a0c89,골드리버CC,골드리버CC,충남 공주시 의당면 청룡리 220-2,041-856-7100,http://www.goldrivercc.com/index.php,"참고 요금 평일 50,000원~85,000원 / 주말 95,000원~110,000원",50000,110000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A6%AC%EB%B2%84CC,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50000,85000,95000,110000,50000,110000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=523&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-25f812ff383a,계룡산골프장,계룡산골프클럽,공주시 계룡면 황흥장악로 53,041-858-9667,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%84%EB%A3%A1%EC%82%B0%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-26T00:56:14.064Z,teescanner
gc-5df84bcc3bd5,플라밍고C.C,플라밍고CC,당진시 석문면 산단8로 299,041-353-3000,http://www.flamingocc.co.kr/,"참고 요금 평일 90,000원~110,000원 / 주말 130,000원~190,000원",90000,190000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%8C%EB%9D%BC%EB%B0%8D%EA%B3%A0C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,110000,130000,190000,90000,190000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114178&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
gc-b21ce78f76ca,골든베이골프&리조트,골든베이골프앤리조트,충남 태안군 근흥면 정산포로 217,041-671-8000,https://www.goldenbay.kr,"참고 요금 평일 130,000원~140,000원 / 주말 168,000원~210,000원",130000,210000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%A0%EB%B2%A0%EC%9D%B4%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,140000,168000,210000,130000,210000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=370&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-2abf3143e489,스톤비치컨트리클럽,스톤비치컨트리클럽,충남 태안군 근흥면 정죽리 2261-1,041-670-7000,https://stonebeachcc.com,"참고 요금 평일 70,000원~100,000원 / 주말 110,000원~170,000원",70000,170000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%86%A4%EB%B9%84%EC%B9%98%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,70000,100000,110000,170000,70000,170000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=50&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.187Z,teescanner
